Date,Section,Title,Sentiment Score,Sentiment Interpretation,Web url
01/10/2024,US news,Determined dad walks 30 miles after Helene to walk daughter down aisle,-0.9312,Negative,https://www.theguardian.com/us-news/2024/oct/01/hurricane-helene-father-of-the-bride-walks-tennessee-wedding
01/10/2024,US news,‘Nowhere is safe’: shattered Asheville shows stunning reach of climate crisis,-0.9776,Negative,https://www.theguardian.com/us-news/2024/oct/01/hurricane-helene-asheville-climate-change-nowhere-safe
01/10/2024,US news,US voters want to hear about economy and immigration in Walz-Vance debate,0.7845,Positive,https://www.theguardian.com/us-news/2024/oct/01/vance-walz-vice-presidential-debate
01/10/2024,US news,US VP debate: when and how to watch the Walz-Vance vice-presidential debate in Australia,-0.5171,Negative,https://www.theguardian.com/us-news/2024/oct/01/us-vp-debate-australia-time-when-how-to-watch-walz-vance
01/10/2024,US news,California bans universities from admitting students based on ‘legacy’,0.9848,Positive,https://www.theguardian.com/us-news/2024/sep/30/california-bans-legacy-students-admissions-universities
28/10/2024,US news,"Which is better, New York or LA? The epic rivalry will soon be settled",0.9979,Positive,https://www.theguardian.com/us-news/2024/oct/28/new-york-los-angeles-city-world-series
28/10/2024,US news,Outcry over Trump’s hint at ‘little secret’ with House Republicans,0.9403,Positive,https://www.theguardian.com/us-news/2024/oct/28/trump-mike-johnson-little-secret-election
28/10/2024,US news,Anita Hill empathizes with ‘irritatingly familiar’ insults against Harris in op-ed,0.967,Positive,https://www.theguardian.com/us-news/2024/oct/28/anita-hill-harris-op-ed
28/10/2024,US news,Early ballots burned in suspected attacks in Washington and Oregon,-0.9942,Negative,https://www.theguardian.com/us-news/2024/oct/28/ballot-box-on-fire-washington-oregon
28/10/2024,US news,Therapy-speak and 80s hairstyles: will Harris’s Brené Brown sit-down swing white female voters?,0.9972,Positive,https://www.theguardian.com/us-news/2024/oct/28/kamala-harris-brene-brown-interview
28/10/2024,US news,Proud Boys founder says ‘corrupt leftwing media’ should apologise for January 6 riot,-0.9868,Negative,https://www.theguardian.com/us-news/2024/oct/28/proud-boys-gavin-mcinnes-trump-documentary
28/10/2024,US news,Trump advisers propose bypassing FBI background checks for appointees,-0.994,Negative,https://www.theguardian.com/us-news/2024/oct/28/trump-fbi-security-clearance-check
28/10/2024,US news,‘Zombie-like’: the US trade agreement that still haunts Democrats,0.9969,Positive,https://www.theguardian.com/us-news/2024/oct/28/nafta-us-jobs-harris-democrats-trump
28/10/2024,US news,"Majority of US voters say democracy is under threat but are split on who to blame, poll shows",0.9464,Positive,https://www.theguardian.com/us-news/2024/oct/28/election-democracy-poll
28/10/2024,US news,Is Kamala Harris alienating progressives as she courts anti-Trump Republicans?,0.9822,Positive,https://www.theguardian.com/us-news/2024/oct/28/kamala-harris-moderates
28/10/2024,US news,‘A once-in-a-generation change’: Oregon’s biggest city prepares for monumental overhaul of government,0.9981,Positive,https://www.theguardian.com/us-news/2024/oct/28/portland-oregon-government-overhaul
28/10/2024,US news,"After a hurricane, Democrats try to snatch rare victory in swing state North Carolina",-0.9555,Negative,https://www.theguardian.com/us-news/2024/oct/28/north-carolina-election-votes-hurricane-helene
28/10/2024,US news,Trump fills Madison Square Garden with anger and vitriol | First Thing,0.9364,Positive,https://www.theguardian.com/us-news/2024/oct/28/first-thing-trump-fills-madison-square-garden-anger-vitriol
28/10/2024,US news,US voters: share your reactions to the racist remarks about Puerto Rico at Trump’s New York rally,-0.5514,Negative,https://www.theguardian.com/us-news/2024/oct/28/us-voters-share-your-reactions-to-the-racist-remarks-about-puerto-rico-at-trumps-new-york-rally
28/10/2024,US news,‘I’m not afraid. Let’s do it’: the Arizona abortion clinic testing the limits of the state’s ban,0.9977,Positive,https://www.theguardian.com/us-news/2024/oct/28/arizona-abortion-clinic
28/10/2024,US news,It’s been a year of modest victories and tough losses for California’s reparations movement. What comes next?,0.998,Positive,https://www.theguardian.com/us-news/2024/oct/28/california-reparations-black-residents
28/10/2024,US news,Many Republicans take a tough line on China despite their own business ties to Beijing,0.882,Positive,https://www.theguardian.com/us-news/2024/oct/28/republicans-china-business-links-beijing
28/10/2024,US news,‘Expect war’: leaked chats reveal influence of rightwing media on militia group,-0.9984,Negative,https://www.theguardian.com/us-news/2024/oct/28/rightwing-media-influence-militia-group
28/10/2024,US news,Five ways a Trump presidency would be disastrous for the climate,0.8236,Positive,https://www.theguardian.com/us-news/2024/oct/28/donald-trump-climate-change-environment
28/10/2024,US news,Neo-Nazi group the Base found a safe space to recruit Americans: the Russian internet,0.9112,Positive,https://www.theguardian.com/us-news/2024/oct/28/neo-nazi-the-base-recruitment-russia
28/10/2024,US news,"Man survives monthlong ordeal in US park on mushrooms, berries and water",0.945,Positive,https://www.theguardian.com/us-news/2024/oct/28/man-missing-lost-park-survives
28/10/2024,US news,US presidential election updates: Republicans in damage control after racist Puerto Rico comments at Trump rally,-0.9638,Negative,https://www.theguardian.com/us-news/2024/oct/28/us-presidential-election-trump-harris-updates
28/10/2024,US news,"Trump fills Madison Square Garden with anger, vitriol and racist threats",-0.9896,Negative,https://www.theguardian.com/us-news/2024/oct/27/trump-madison-square-garden-rally
28/10/2024,US news,Racist remarks and playing to the base: key takeaways from Trump’s MSG rally,-0.889,Negative,https://www.theguardian.com/us-news/2024/oct/27/trump-msg-rally-key-takeaways
11/10/2024,US news,US soldier sentenced to 14 years for trying to help Islamic State kill troops,-0.9947,Negative,https://www.theguardian.com/us-news/2024/oct/11/soldier-helping-islamic-state-prison-sentence
11/10/2024,US news,"Man killed in Colorado goldmine was tour guide, authorities say",-0.9546,Negative,https://www.theguardian.com/us-news/2024/oct/11/colorado-gold-mine-tour-guide-killed
11/10/2024,US news,Trump intensifies nativist message with sweeping proposal to deport immigrants,-0.9983,Negative,https://www.theguardian.com/us-news/2024/oct/11/trump-aurora-colorado-migrant-crackdown
11/10/2024,US news,Feedback loop: the tangled ties between the US election and the Middle East war,-0.7284,Negative,https://www.theguardian.com/us-news/2024/oct/11/the-middle-east-and-the-us-election-how-they-could-affect-each-other
11/10/2024,US news,Trump campaign asks for more security amid fears of Iran assassination attempt,0.2268,Positive,https://www.theguardian.com/us-news/2024/oct/11/trump-security-iran-assassination-attempt
11/10/2024,US news,Roger Stone calls for ‘armed guards’ at polling spots in leaked video,-0.7675,Negative,https://www.theguardian.com/us-news/2024/oct/11/roger-stone-election-polling-stations
11/10/2024,US news,Texas man drops lawsuit against women accused of helping ex-wife get abortion,-0.9907,Negative,https://www.theguardian.com/us-news/2024/oct/11/texas-abortion-pills-lawsuit
11/10/2024,US news,Hurricanes refocus attention to scarcity of flood insurance in high-risk Florida,-0.9954,Negative,https://www.theguardian.com/us-news/2024/oct/11/florida-hurricane-milton-helene-flood-insurance
11/10/2024,US news,Expert hired to help resolve New Orleans archdiocese bankruptcy faces FBI scrutiny,-0.993,Negative,https://www.theguardian.com/us-news/2024/oct/11/new-orleans-archdiocese-bankruptcy-fbi-investigation
11/10/2024,US news,Harris accuses Trump of ‘playing politics’ with hurricane disaster relief,-0.9927,Negative,https://www.theguardian.com/us-news/2024/oct/11/harris-trump-hurricane-relief
11/10/2024,US news,Trial of Arizona officials who refused to certify 2022 election delayed until next year,0.8334,Positive,https://www.theguardian.com/us-news/2024/oct/11/arizona-2022-election-interference-trial
11/10/2024,US news,Kamala Harris lands second Vogue cover: ‘The candidate for our times’,0.9843,Positive,https://www.theguardian.com/us-news/2024/oct/11/kamala-harris-vogue-cover
11/10/2024,US news,"No water, power or formula: moms struggle to feed babies after Hurricane Helene",0.9957,Positive,https://www.theguardian.com/us-news/2024/oct/11/hurricane-helene-formula-crisis
11/10/2024,US news,"Mark Milley fears being court-martialed if Trump wins, Woodward book says",-0.9982,Negative,https://www.theguardian.com/us-news/2024/oct/11/bob-woodward-book-mark-milley-trump
11/10/2024,US news,Hurricane misinformation signals how US election lies could intensify,-0.9915,Negative,https://www.theguardian.com/us-news/2024/oct/11/hurricane-misinformation-us-election
11/10/2024,US news,"Trump and Republicans push ‘hate and chaos’ with anti-trans ads, advocates say",-0.1289,Negative,https://www.theguardian.com/us-news/2024/oct/11/trump-republicans-transgender-ads
11/10/2024,US news,First Thing: Death toll climbs as Florida grieves Hurricane Milton’s destruction,-0.9989,Negative,https://www.theguardian.com/us-news/2024/oct/11/first-thing-death-toll-climbs-as-florida-grieves-hurricane-miltons-destruction
11/10/2024,US news,‘It’s mindblowing’: US meteorologists face death threats as hurricane conspiracies surge,-0.9956,Negative,https://www.theguardian.com/us-news/2024/oct/11/meteorologists-death-threats-hurricane-conspiracies-misinformation
11/10/2024,US news,‘An incredible exaggeration’: Trump heads to Colorado town where he stoked anti-immigrant rumors,-0.9993,Negative,https://www.theguardian.com/us-news/2024/oct/11/trump-aurora-colorado-venezuelan-immigrants
11/10/2024,US news,"Immigration is the toxic issue defining the US election. In Arizona, the debate is deadly",-0.9682,Negative,https://www.theguardian.com/us-news/2024/oct/11/immigration-is-the-toxic-issue-defining-the-us-election-in-arizona-the-debate-is-deadly
11/10/2024,US news,They wrote a book while locked in solitary confinement. Texas won’t let them read it,-0.9996,Negative,https://www.theguardian.com/us-news/2024/oct/11/texas-prison-book-bans
11/10/2024,US news,US election briefing: Democrats unleash powerhouse surrogates as Trump insults Detroit in Detroit,0.8779,Positive,https://www.theguardian.com/us-news/2024/oct/11/us-election-briefing-democrats-unleash-powerhouse-surrogates-as-trump-insults-detroit-in-detroit
11/10/2024,US news,One dead and 12 rescued after elevator malfunction trapped group in Colorado gold mine,0.3291,Positive,https://www.theguardian.com/us-news/2024/oct/10/colorado-gold-mine-people-trapped
11/10/2024,US news,Obama tells men to drop ‘excuses’ and support Kamala Harris over Trump,0.9934,Positive,https://www.theguardian.com/us-news/2024/oct/10/obama-kamala-harris-pennsylvania-trump
30/10/2024,US news,Harris hits critical battleground Pennsylvania six days before election,-0.984,Negative,https://www.theguardian.com/us-news/2024/oct/30/harris-pennsylvania-battleground-state-election-closing-argument
30/10/2024,US news,Mysterious statues poking fun at Trump pop up in US cities,0.9652,Positive,https://www.theguardian.com/us-news/2024/oct/30/donald-trump-comical-statues
30/10/2024,US news,New York woman who pepper-sprayed Muslim Uber driver indicted for hate crime,-0.9952,Negative,https://www.theguardian.com/us-news/2024/oct/30/new-york-hate-crime-pepper-spray-uber-driver
30/10/2024,US news,Judge extends in-person voting option in Pennsylvania after Trump lawsuit,-0.9475,Negative,https://www.theguardian.com/us-news/2024/oct/30/trump-lawsuit-ballot-bucks-county-pennslyvania
30/10/2024,US news,Biden’s ‘garbage’ gaffe hastens Harris’s slow-mo breakup with president,0.9899,Positive,https://www.theguardian.com/us-news/2024/oct/30/harris-biden-garbage-comments-analysis
30/10/2024,US news,"Texas woman died after being denied miscarriage care due to abortion ban, report finds",-0.9661,Negative,https://www.theguardian.com/us-news/2024/oct/30/texas-woman-death-abortion-ban-miscarriage
30/10/2024,US news,‘Why isn’t Trump doing a little better here?’: Arizona election on a knife-edge,0.9971,Positive,https://www.theguardian.com/us-news/2024/oct/30/arizona-voters-election-trump-harris
30/10/2024,US news,Hundreds of damaged ballots saved following fire at drop box in Washington,-0.9875,Negative,https://www.theguardian.com/us-news/2024/oct/30/damaged-ballots-fire-drop-box
30/10/2024,US news,Most swing state voters believe Trump will not accept defeat if he loses election,-0.9759,Negative,https://www.theguardian.com/us-news/2024/oct/30/trump-defeat-voter-swing-state
30/10/2024,US news,US supreme court rules Virginia can continue removing voters from rolls,0.9938,Positive,https://www.theguardian.com/us-news/2024/oct/30/supreme-court-virginia-voter-registration
30/10/2024,US news,"Subway ‘falsely advertises’ amount of meat in sandwiches, US lawsuit claims",-0.5267,Negative,https://www.theguardian.com/us-news/2024/oct/30/subway-sandwich-meat-lawsuit
30/10/2024,US news,Mike Johnson promises ‘massive’ healthcare changes if Trump wins,0.9525,Positive,https://www.theguardian.com/us-news/2024/oct/30/mike-johnson-healthcare-trump-harris
30/10/2024,US news,"Vaginas in Times Square: birth control has been rebranded, but are women the ones benefiting?",0.9971,Positive,https://www.theguardian.com/us-news/2024/oct/30/birth-control-contraception-branding-abortion-roe-v-wade
30/10/2024,US news,Owner charged after 18 decomposing bodies found at Georgia funeral home,-0.9973,Negative,https://www.theguardian.com/us-news/2024/oct/30/georgia-funeral-home-arrest
30/10/2024,US news,First Thing: Kamala Harris calls for ‘new generation of leadership’,-0.9892,Negative,https://www.theguardian.com/us-news/2024/oct/30/first-thing-kamala-harris-calls-for-a-new-generation-of-leadership
30/10/2024,US news,Were you better off four years ago? Seven US voters weigh their options,0.9989,Positive,https://www.theguardian.com/us-news/2024/oct/30/voters-weigh-options-economy
30/10/2024,US news,Firefighters were elated after a federal bill provided them support for cancer. Then came ‘a slap in the face’,-0.9981,Negative,https://www.theguardian.com/us-news/2024/oct/30/firefighters-federal-cancer-coverage
30/10/2024,US news,How local radio plays a pivotal role in securing Latino votes in Colorado,-0.7369,Negative,https://www.theguardian.com/us-news/2024/oct/30/colorado-eighth-district-latino-votes
30/10/2024,US news,‘Frightening to consider’: fears grow over Trump’s threats to political foes,-0.9942,Negative,https://www.theguardian.com/us-news/2024/oct/30/trump-threats-election-enemy-within
30/10/2024,US news,Trump’s mass deportation plan would be ‘economic disaster’ for US,0.9235,Positive,https://www.theguardian.com/us-news/2024/oct/30/trump-deportation-plan-economic-disaster
30/10/2024,US news,Former Puerto Rico governor criticizes racist language at Trump rally,0.981,Positive,https://www.theguardian.com/us-news/2024/oct/30/former-puerto-rico-governor-ricardo-rossello-criticizes-trump-rally
30/10/2024,US news,"Pennsylvania woman, 114, becomes oldest living person in North America",0.8225,Positive,https://www.theguardian.com/us-news/2024/oct/30/oldest-living-person-north-america-pennsylvania-woman
30/10/2024,US news,US presidential election updates: Kamala Harris delivers closing address while Trump and Biden talk ‘garbage’,0.335,Positive,https://www.theguardian.com/us-news/2024/oct/30/us-presidential-election-trump-harris-updates
30/10/2024,US news,"Biden says ‘garbage’ remark was aimed at comedian, not Trump supporters",0.9717,Positive,https://www.theguardian.com/us-news/2024/oct/29/joe-biden-puerto-rico
30/10/2024,US news,Trump claims ‘nobody loves Puerto Rican community more than I do’ at Pennsylvania rally,-0.5873,Negative,https://www.theguardian.com/us-news/2024/oct/29/donald-trump-puerto-rico-pennsylvania
30/10/2024,US news,Kamala Harris calls for ‘new generation of leadership’ in Washington speech,-0.7453,Negative,https://www.theguardian.com/us-news/2024/oct/29/kamala-harris-turn-the-page-trump
30/10/2024,US news,The change agent v the tyrant: Harris’s big speech focuses on Trump,0.996,Positive,https://www.theguardian.com/us-news/2024/oct/29/kamala-harris-closing-argument
30/10/2024,US news,UAW leader Shawn Fain makes final appeal to divided membership,0.959,Positive,https://www.theguardian.com/us-news/2024/oct/29/uaw-leader-shwan-fain-vote-appeal
16/10/2024,US news,Kamala Harris pledges break from Biden presidency in testy Fox News interview,-0.9843,Negative,https://www.theguardian.com/us-news/2024/oct/16/kamala-harris-fox-news-interview
16/10/2024,US news,US judge bars Alabama from purging thousands of voters before election,0.9812,Positive,https://www.theguardian.com/us-news/2024/oct/16/election-alabama-voting-rolls-registration
16/10/2024,US news,Footage of Arizona police punching and tasering deaf Black man sparks outcry,-0.9947,Negative,https://www.theguardian.com/us-news/2024/oct/16/phoenix-police-tyron-mcalpin-video
16/10/2024,US news,‘Malicious’ texts sent to Wisconsin youths to discourage them from voting,-0.9001,Negative,https://www.theguardian.com/us-news/2024/oct/16/election-wisconsin-voter-texts
16/10/2024,US news,Project 2025 ex-director denounces Heritage president’s ‘violent rhetoric’,-0.9908,Negative,https://www.theguardian.com/us-news/2024/oct/16/project-2025-violent-rhetoric-heritage
16/10/2024,US news,Skeleton crew: California driver nabbed for using carpool lane with plastic effigy,-0.2617,Negative,https://www.theguardian.com/us-news/2024/oct/16/california-plastic-skeleton-carpool-lane
16/10/2024,US news,"Jimmy Carter has voted in presidential election, representatives confirm",0.9956,Positive,https://www.theguardian.com/us-news/2024/oct/16/election-jimmy-carter-votes-georgia
16/10/2024,US news,Former Las Vegas official who killed journalist must serve at least 28 years,-0.9995,Negative,https://www.theguardian.com/us-news/2024/oct/16/robert-telles-las-vegas-sentence
16/10/2024,US news,Why are people leaving Trump rallies early? We asked them,0.4123,Positive,https://www.theguardian.com/us-news/2024/oct/16/leaving-trump-rallies-early
16/10/2024,US news,Wyoming rangers stop blowing up dead horses due to wildfire risk,-0.9275,Negative,https://www.theguardian.com/us-news/2024/oct/16/wyoming-blowing-up-dead-horses-wildfires
16/10/2024,US news,Trump doubles down on ‘enemy from within’ comments at Fox town hall,-0.9665,Negative,https://www.theguardian.com/us-news/2024/oct/16/fox-news-trump-town-hall
16/10/2024,US news,Florida sued over attempts to shut down TV ad in favor of abortion rights,-0.2708,Negative,https://www.theguardian.com/us-news/2024/oct/16/florida-pro-abortion-ad-lawsuit
16/10/2024,US news,How the ‘climate voter’ might matter in a down-to-the-wire US election,-0.9915,Negative,https://www.theguardian.com/us-news/2024/oct/16/us-election-hurricanes-climate-voter
16/10/2024,US news,Inside the Republican legal blitz to sow election doubt: ‘The claims are garbage’,-0.9971,Negative,https://www.theguardian.com/us-news/2024/oct/16/republican-litigation-election
16/10/2024,US news,"Kamala Harris agrees that Donald Trump is a fascist: ‘Yes, we can say that’",-0.9855,Negative,https://www.theguardian.com/us-news/2024/oct/16/kamala-harris-trump-fascist-charlamagne-tha-god
16/10/2024,US news,Georgia judge blocks ballot hand-count rule pushed by election deniers,-0.9089,Negative,https://www.theguardian.com/us-news/2024/oct/16/georgia-election-hand-count-blocked
16/10/2024,US news,Menendez brothers’ family plead for their release: ‘They deserve a chance to heal’,-0.9992,Negative,https://www.theguardian.com/us-news/2024/oct/16/menendez-brothers-family
16/10/2024,US news,Utah woman raised $1.2m for her kids before her death from cancer,0.9836,Positive,https://www.theguardian.com/us-news/2024/oct/16/utah-woman-cancer-gofundme-kids
16/10/2024,US news,"Trump would weaken child labor protections in second term, report warns",-0.9773,Negative,https://www.theguardian.com/us-news/2024/oct/16/child-labor-regulations-project-2025
16/10/2024,US news,Far-right breaks with Trump on Israel as it ramps up antisemitic attacks,-0.9914,Negative,https://www.theguardian.com/us-news/2024/oct/16/far-right-trump-israel-antisemitism
16/10/2024,US news,First Thing: Israel bombs Beirut after US says it opposes ‘scope’ of strikes,0.8671,Positive,https://www.theguardian.com/us-news/2024/oct/16/first-thing-israel-bombs-beirut-us-opposes-scope-strikes
16/10/2024,US news,"US election briefing: Georgia shatters early voting record as more than 300,000 cast ballots ",0.9933,Positive,https://www.theguardian.com/us-news/2024/oct/16/us-election-briefing-georgia-shatters-early-voting-record-as-more-than-300000-cast-ballots
16/10/2024,US news,Son charged with murdering British war photographer Paul Lowe in California,-0.9964,Negative,https://www.theguardian.com/us-news/2024/oct/16/paul-lowe-death-stabbing-california-san-gabriel-mountains-hiking-trail-war-photographer-ntwnfb
16/10/2024,US news,Taiwan and trade: how China sees its future with the US after the election,0.9943,Positive,https://www.theguardian.com/us-news/2024/oct/16/china-us-trade-harris-trump
21/10/2024,US news,Republicans express alarm that Texas execution nearly went ahead,-0.9987,Negative,https://www.theguardian.com/us-news/2024/oct/21/republicans-texas-execution-robert-roberson
21/10/2024,US news,Arizona Republican official who refused to certify 2022 midterm election pleads guilty,-0.7525,Negative,https://www.theguardian.com/us-news/2024/oct/21/peggy-judd-pleads-guilty-arizona-election-denier
21/10/2024,US news,Walz says Musk’s $1m voter giveaway reflects that Trump has ‘no plan’,0.9732,Positive,https://www.theguardian.com/us-news/2024/oct/21/tim-walz-elon-musk-trump-giveaway
21/10/2024,US news,Central Park Five members sue Trump for defamation after debate comments,-0.9984,Negative,https://www.theguardian.com/us-news/2024/oct/21/central-park-five-trump-defamation-lawsuit
21/10/2024,US news,US ‘deeply concerned’ by intelligence leak over Israel plan to attack Iran,-0.9423,Negative,https://www.theguardian.com/us-news/2024/oct/21/israel-attack-iran-leak-documents
21/10/2024,US news,Trump uses North Carolina visit to reiterate hurricane relief conspiracies,-0.6055,Negative,https://www.theguardian.com/us-news/2024/oct/21/trump-visit-north-carolina-hurricane-conspiracy-immigration
21/10/2024,US news,Can Democrats still win in rural states? Montana’s Senate race offers high-stakes litmus test,0.9992,Positive,https://www.theguardian.com/us-news/2024/oct/21/montana-senate-race-jon-tester-democrats
21/10/2024,US news,Home truths for Arab Americans deserting the Democrats in US election | Letter,-0.2945,Negative,https://www.theguardian.com/us-news/2024/oct/21/home-truths-for-arab-americans-deserting-the-democrats-in-us-election
21/10/2024,US news,"Harris edges out Trump on key economic questions, new poll shows",0.7233,Positive,https://www.theguardian.com/us-news/2024/oct/21/harris-trump-economy-poll-election
21/10/2024,US news,‘There are certain things we don’t allow to be sold’: a US election law expert on vote buying,0.9988,Positive,https://www.theguardian.com/us-news/2024/oct/15/why-vote-buying-is-illegal
21/10/2024,US news,Four egg farm workers appear to test positive for bird flu in Washington state,-0.9777,Negative,https://www.theguardian.com/us-news/2024/oct/21/bird-flu-washington-state
21/10/2024,US news,UN body warns Israel over ‘potential destruction’ of population in north Gaza | First Thing,-0.9177,Negative,https://www.theguardian.com/us-news/2024/oct/21/first-thing-un-body-warns-israel-potential-destruction-population-north-gaza
21/10/2024,US news,Conspiracy theories and a $1m check: a night at Elon Musk’s surreal election giveaway,0.9925,Positive,https://www.theguardian.com/us-news/2024/oct/21/election-elon-musk-trump-pennsylvania
21/10/2024,US news,Four killed after helicopter crashes into Houston radio tower,-0.9716,Negative,https://www.theguardian.com/us-news/2024/oct/21/houston-helicopter-crash-radio-tower
21/10/2024,US news,"Covid pandemic disproportionately affected younger Americans of color, says study",-0.9865,Negative,https://www.theguardian.com/us-news/2024/oct/21/covid-younger-americans-of-color
21/10/2024,US news,Texas condemned for placing book on colonization in library’s fiction section,0.8917,Positive,https://www.theguardian.com/us-news/2024/oct/21/texas-book-ban
21/10/2024,US news,Trump allies spending millions to dissuade voters in key states from polls,-0.7596,Negative,https://www.theguardian.com/us-news/2024/oct/21/trump-maga-swing-states-voters
21/10/2024,US news,‘He’s lying’: Ohio Senate candidate blames staffers and family for errors,-0.9874,Negative,https://www.theguardian.com/us-news/2024/oct/21/bernie-moreno-ohio-senate-candidate
21/10/2024,US news,‘I’m not voting for either’: fracking’s return stirs fury in Pennsylvania town whose water turned toxic,-0.9971,Negative,https://www.theguardian.com/us-news/2024/oct/21/fracking-dimock-pennsylvania-trump-kamala-harris
21/10/2024,US news,Navajo code talker who helped allies win second world war dies aged 107,0.8996,Positive,https://www.theguardian.com/us-news/2024/oct/21/navajo-code-talker-death-john-kinsel-sr
21/10/2024,US news,US presidential election updates: Trump goes to McDonald’s while Harris delivers 60th birthday sermon,0.9746,Positive,https://www.theguardian.com/us-news/2024/oct/21/us-presidential-election-2024-updates-kamala-harris-donald-trump
12/10/2024,US news,Floridians returning home after Milton battle traffic jams and fuel shortages,0.8652,Positive,https://www.theguardian.com/us-news/2024/oct/12/florida-milton-traffic-jams-fuel-shortages-debris
12/10/2024,US news,Thousands rally at Christian nationalist event in DC to ‘turn hearts back to God’,-0.8956,Negative,https://www.theguardian.com/us-news/2024/oct/12/jenny-donnelly-anti-trans-christian-nationalist-rally
12/10/2024,US news,Kamala Harris releases medical report saying she is in ‘excellent health’,0.5736,Positive,https://www.theguardian.com/us-news/2024/oct/12/kamala-harris-to-release-health-report-saying-she-is-fit-for-presidency-aide
12/10/2024,US news,Body parts in freezer left at Colorado home spark homicide investigation,-0.889,Negative,https://www.theguardian.com/us-news/2024/oct/12/colorado-freezer-body-part-homicide-investigation
12/10/2024,US news,Oklahoma shooting at party leaves one dead and 12 wounded,-0.9898,Negative,https://www.theguardian.com/us-news/2024/oct/12/oklahoma-city-shooting-party
12/10/2024,US news,Far-right website admits there was no fraud at 2020 vote count in Atlanta,-0.9661,Negative,https://www.theguardian.com/us-news/2024/oct/12/gateway-pundit-admits-no-election-fraud-atlanta
12/10/2024,US news,Winning over Trump voters could be key for Arizona Democrat in Senate race,0.9994,Positive,https://www.theguardian.com/us-news/2024/oct/12/arizona-senate-race-kari-lake-ruben-gallego
12/10/2024,US news,Trump campaign worked with Musk’s X to keep leaked JD Vance file off platform,0.9813,Positive,https://www.theguardian.com/us-news/2024/oct/12/x-twitter-jd-vance-leaked-file
12/10/2024,US news,‘I feel hope’: chance of release dawns for Menéndez brothers in 35-year-old case,-0.9994,Negative,https://www.theguardian.com/us-news/2024/oct/12/menendez-brothers-renewed-interest
12/10/2024,US news,From frat-bro media to Kamala Harris: how the sex podcast Call Her Daddy reached the stratosphere,0.998,Positive,https://www.theguardian.com/us-news/2024/oct/12/call-her-daddy-kamala-harris-alex-cooper
12/10/2024,US news,This Diné leader is using horses to bring ‘the greatest Native turnout ever’ to the polls,0.9896,Positive,https://www.theguardian.com/us-news/2024/oct/12/dine-navajo-horses-ride-to-the-polls
12/10/2024,US news,Trump makes gains as poll figures trigger anxiety for Harris campaign,-0.7114,Negative,https://www.theguardian.com/us-news/2024/oct/12/kamala-harris-donald-trump-polls
12/10/2024,US news,Florida begins long road to recovery after double hurricane strike,-0.9924,Negative,https://www.theguardian.com/us-news/2024/oct/12/florida-hurricane-milton-helene
12/10/2024,US news,Insurance is failing hurricane survivors: ‘People thought they were covered’,-0.9961,Negative,https://www.theguardian.com/us-news/2024/oct/12/flood-insurance-hurricane-milton-helene
12/10/2024,US news,US election briefing: Trump escalates anti-immigrant rhetoric as Harris promises bipartisan council,-0.9621,Negative,https://www.theguardian.com/us-news/2024/oct/12/us-election-briefing-trump-escalates-anti-immigrant-rhetoric-as-harris-promises-bipartisan-council
12/10/2024,US news,Biden says Hurricane Milton caused staggering $50bn in estimated damage,-0.9994,Negative,https://www.theguardian.com/us-news/2024/oct/11/florida-in-hurricane-milton-damage
12/10/2024,US news,Oregon police find bag full of drugs marked ‘definitely not a bag full of drugs’,-0.9571,Negative,https://www.theguardian.com/us-news/2024/oct/11/oregon-police-portland-drugs-bag
14/10/2024,US news,"Lilly Ledbetter, equal pay champion who inspired Fair Pay Act, dies aged 86",0.9602,Positive,https://www.theguardian.com/us-news/2024/oct/14/lilly-ledbetter-dead-fair-pay-act
14/10/2024,US news,Police arrest pro-Palestinian protesters outside of New York Stock Exchange,-0.983,Negative,https://www.theguardian.com/us-news/2024/oct/14/pro-palestinian-gaza-protest-new-york-stock-exchange-arrests
14/10/2024,US news,Kamala Harris agrees to interview with Fox News,-0.5023,Negative,https://www.theguardian.com/us-news/2024/oct/14/kamala-harris-fox-news-interview
14/10/2024,US news,Trump sparks outrage after calling for army to handle enemies on election day,-0.9988,Negative,https://www.theguardian.com/us-news/2024/oct/14/trump-military-enemy-within-armed-forces-election-day
14/10/2024,US news,Woman pleads guilty over attempt to smuggle turtles by kayak into Canada,-0.9758,Negative,https://www.theguardian.com/us-news/2024/oct/14/turtle-smuggling-canada
14/10/2024,US news,Harris reveals ‘opportunity agenda for Black men’ in efforts to shore up support,0.9124,Positive,https://www.theguardian.com/us-news/2024/oct/14/harris-black-men-economic-opportunities-plan-weed-crypto
14/10/2024,US news,Bath & Body Works apologizes for candles that look like a KKK meeting,0.8079,Positive,https://www.theguardian.com/us-news/2024/oct/14/bath-body-works-ku-klux-klan-candle
14/10/2024,US news,Donald Trump pens 1am screed against controversial biopic The Apprentice,-0.9566,Negative,https://www.theguardian.com/us-news/2024/oct/14/donald-trump-apprentice-film-attacks
14/10/2024,US news,‘They will vote against Harris’: Arab Americans in Michigan desert Democrats over Gaza,0.9704,Positive,https://www.theguardian.com/us-news/2024/oct/14/hamtramck-donald-trump-arab-american-muslim
14/10/2024,US news,US orders recall of Fisher-Price baby swings linked to five infant deaths,0.9477,Positive,https://www.theguardian.com/us-news/2024/oct/14/fischer-price-baby-swing-recall-deaths
